,pT_{Z}(GeV),#eta_{Z},#phi_{Z},Energy_{Z}(GeV),Mass_{Z}(GeV)
0,43.78418758919719,0.22464933560873582,0.2047354691558001,89.62824416284026,77.57435071771074
0,97.31700156698047,-1.801016016235393,0.7733451745795175,314.0483613885153,83.65677007858872
0,34.143174472304004,-2.2992550570521093,-1.7697271321723695,208.39188503478724,117.85971417397417
0,73.99385752349271,2.000461129065036,-2.2055831243653183,323.8582263529218,165.28806597583792
0,38.400627088031925,0.37424012996992284,-1.4037187052366797,214.356165641011,210.37491939850872
0,77.81541996532073,0.8096650834962148,-1.298416780985054,190.24065363518613,158.80745809875341
0,105.15150112350618,0.5357378467877754,1.3607685804082668,251.4367512262291,220.62332304208365
0,34.52717401648181,2.48449458664987,0.26564557730369653,293.05969961280505,205.9239678188851
0,54.7435349613793,0.017344765293460816,-1.534633847140581,61.899593721435004,28.875654382309794
0,68.63570322896128,2.159792469415833,-0.926360370188438,304.2644260782249,41.13048344594523
0,51.932603490426935,0.9349272809079813,-0.08678096398764469,110.0330595855737,79.25120636459133
0,112.53140907536262,1.1125139850934023,2.270458889585635,193.0987194436086,36.298411563769065
0,69.8298936508768,-0.9345469355556018,1.412850434059056,122.88168057183427,67.61159975971725
0,248.21823864806453,1.867025289095911,-0.9534897679517742,946.2424655907624,468.6240828910497
0,45.96859407525854,-3.3888840748289004,-2.6011460326090607,741.9848845692209,292.57481389955
0,53.75027898257296,0.6799682456095445,-0.8035780322307574,106.57483986188063,83.15240408166278
0,54.11622841604433,-2.4493993092250594,1.6131360314297318,322.9261583553812,67.90053981055911
0,77.6886634432536,0.18341385943009453,-0.13849440479531178,185.7121350588547,168.07183759681575
0,37.93341784045801,1.2772518135494204,-0.21837075176001616,84.87675904697511,42.76279770321228
0,96.12655190602713,0.6388655510741224,-2.791003638882781,131.86168130209168,61.918565911093566
0,83.92345230342214,1.6531646713816026,0.7485240079728093,252.46144668442997,110.03631042855726
0,143.394733688602,-1.191016395393851,1.785528138347784,290.1063835338563,133.2296468338558
0,68.62694628692373,-0.4799268270327744,-2.6939330192265576,79.62538191114456,21.44490200516278
0,66.36248862206179,-1.4942882880979529,-2.4564471683667874,166.29207051978,59.43671873210701
0,79.6464514274439,-0.6525198236928867,0.29420212795457695,105.58558894937195,41.20687850678716
0,64.59932770183575,-1.8394910745650166,2.6147319270150535,238.17387224026987,115.30034226506001
0,30.07287502855895,1.9430566096263817,-1.3488387361139993,159.47234536785226,118.14828722681733
0,97.92530553088248,2.1696578796965627,1.576212775326301,446.2632719515253,102.74521130233695
0,71.03622379734226,-1.180708042251625,-1.259494469645144,150.5738579230444,81.55161077900388
0,130.17122129519086,-1.288306267749879,-1.8782667575466487,439.09219001547876,358.1784103272486
0,115.91667390234964,-0.4951487634045991,-1.5976619163731756,171.75637506520943,111.7635725202659
0,72.14177603851093,-1.8081329001751971,2.6777412181153637,251.80312913731882,111.21351663153972
0,46.69724684273186,-0.6244937450064282,-2.776849241636345,92.29370062356189,73.28436773519853
0,42.804257653508174,-2.4866492562802014,3.019418441933919,300.2648651787732,151.8225038027494
0,73.56682017541775,-1.1206111144610287,-2.303570270031101,215.47341101609948,175.65302874775662
0,98.30248306033117,-0.006465745780337628,2.2785055960735385,147.75029820316036,110.30126224005407
0,37.00614193816404,1.200411607653863,-2.9295546931532925,104.14233237476006,79.70459442775483
0,89.58316084676004,-0.9977153531602242,1.1691206704920494,139.71351682163433,21.85306633346532
0,156.59860642557686,0.244484668891171,-1.60982993235453,252.7034547316852,194.52675618836525
0,74.73933992345674,0.07534476849918485,1.1971337279436651,129.80106494396156,105.97441605645487
0,53.24525442774456,-2.2355827772633745,-0.3331830705423644,263.00520941858633,75.88527521681645
0,56.2598169534184,-0.230476757659349,2.656669660502504,123.3227992250514,108.95969623142852
0,26.814318695160093,3.3002642631525125,-0.5240330364368141,384.8000247109287,124.52583130193364
0,82.77206901714743,-0.3605187176140645,2.763994948815276,112.37582657232512,69.6231171752987
0,69.11550404410978,-0.9205523325481214,0.23141736602807175,183.18099043900864,153.13217983566415
0,368.74714975561835,-0.1564740536877173,1.0211580756287086,397.8629535282926,137.70981518408996
0,78.66085824556039,-0.5267958129108219,0.9296640211029911,114.42953881195466,70.88459644848376
0,70.29181866800661,0.3491332555588009,-0.05895943028805627,466.7028388372868,460.6988785145578
0,69.53771654682419,0.0181287454064305,1.0406809066303107,84.69348780000544,48.331185451530594
0,19.229042293281775,-1.481887951777541,2.653561373548567,100.0009540854918,89.5539317834435
0,89.75998343957376,-1.3916244216558509,-0.8257976399810839,198.1019962551498,50.18581236420974
0,58.55185838311272,1.2793888618040399,1.2489348583996853,136.17415132644868,75.42820753059641
0,94.35279181747791,-1.921654280890676,2.6546582677764694,377.00272118283885,183.6880993728656
0,69.49214443120468,0.6284840163698562,1.7237084733228722,94.25150855016253,43.381517262942985
0,51.846305928583675,-1.6203012600565339,0.6747447502171765,160.17411212695194,84.35739050849647
0,44.86610621551818,1.9640872364846216,-0.43507789728812807,178.52270697478397,72.6785490937844
0,93.93906272724323,-0.9490253991175747,-1.3290440759493916,146.03049546020767,43.13633782038062
0,50.1480311719375,-0.8470219686007224,-0.35769617401546155,131.55739933941177,111.86298909437359
0,96.3070776764471,-1.4860752707351317,0.22048138800178355,243.00386480008652,94.86936405155916
0,137.19125245969371,0.7176553688709693,2.6590122513596057,197.99515146422834,94.36263542551643
0,26.805827120949257,-1.9384484717385635,-0.8729215463878109,163.3758363415252,132.87883221213454
0,80.02655044148351,1.8507369944849341,1.1747891713490561,333.53148189273725,207.71958417759498
0,91.00361224318756,-0.5056409103451623,-2.5248813745763785,126.77350990386637,74.06586850164005
0,13.077298879667547,-2.8493649469587177,1.819246168555029,132.80609752911505,69.2117718091383
0,98.9852541554148,1.140378609189892,-2.9871700098353586,253.09664865243784,186.92832671662816
0,16.92125925383093,2.081540596499028,-0.5224164892936121,127.48752079440521,107.27652283516258
0,26.029725038633313,-2.930151166320954,0.6896464758955263,261.6533987583027,93.25928756739732
0,22.551599827727223,2.9091307520753746,3.097790778458572,218.58619157564135,68.96242134020868
0,13.799559383324057,-0.20113754832419772,-0.8218160574753771,166.7650282019877,166.1696071179861
0,115.06757384728378,1.9030830761339477,0.609823745233558,444.62165269054765,205.2128434895274
0,125.30748942382297,2.322481550345886,-0.5355254909343982,770.3523625097606,420.7959685176569
0,26.290126661201626,-2.4149320317749376,-2.259733126639978,168.73299340171653,80.56835381221097
0,97.06163648396803,1.2450215825236126,-1.6930200058848475,402.3357174240538,358.552442976223
0,3.6977026087682514,-4.904329753381049,1.6005279179124223,282.43828936794205,132.60677929457614
0,54.039151142651235,-1.0827013180023533,-1.1213501404967625,150.86256411397343,121.86441512660828
0,20.051675376536235,1.0581790639680968,2.837174554530127,131.13514896595672,127.07833391404985
0,67.91297158938127,1.1870810418651259,0.9310043170718806,122.24501343769954,12.01752521214373
0,102.29688170338545,0.558288331534288,2.1924634382407437,141.86502744640737,77.75651397818375
0,66.65013280661469,-1.280351907845528,-1.397267323240058,132.48941251668535,29.502824643315943
0,94.18282166163556,0.07273117956557354,1.3066767784116784,226.6583031085924,206.04993762659188
0,54.04276395940802,0.7585025808376199,3.104030424490274,196.55003718648013,183.52924568180526
0,56.22089711744173,-1.0706584481801267,1.1499650664800511,105.49516053528552,52.25804092625312
0,45.48594442773842,1.6976555030297524,2.4950230971480103,214.19381967130974,171.46705893601086
0,40.22386214667622,-2.7137407697006175,2.558974241555019,324.91053407457036,112.71283584615259
0,21.401914926570466,1.8282751233724264,-1.635080275355866,113.03443408483093,90.05608866056734
0,154.96668057329734,-0.5115734547170637,-0.14038278552851727,253.40554838888696,182.61196125742694
0,93.13931506685375,0.8301976719138283,-1.0683968442533753,144.355993893669,68.39910875598324
0,82.11956396828842,-0.6164421749258359,-2.9803293327632896,188.01559364032005,160.31894054030383
0,185.0420531184753,-2.0233207040547048,2.335583720381106,726.2836382310752,143.30081739388137
0,37.811247362807286,0.8661255482773415,-0.16887477382910998,99.95733835325362,84.81014406894877
0,29.609195074827337,2.5140555963633315,-3.099624022153232,255.8359749825618,177.64078120305248
0,80.2021539297132,0.377455099917561,-2.165523263762412,95.92832948733869,42.53309609003591
0,39.67453039280885,-2.532890302745452,-0.9305900605284487,325.43821026687135,206.75209919963785
0,131.29389274149656,-1.0529204826285548,1.801362096839631,236.66297726740746,107.08511912475782
0,88.9429026199674,-2.554816531843194,-0.3609389610431124,628.2694410914592,251.45062739002685
0,122.14616653286264,1.4775937112389683,-0.7625498045833621,284.9638442347497,43.7720638975796
0,94.95364174551646,-2.608139232846141,0.3942643126695933,656.1029119643124,103.19165232097286
0,16.107646609997854,-2.2948899423594074,1.1285853552567968,169.73477830979974,149.305608195002
0,50.85833236846355,-2.617047901765851,-0.715843690397915,400.3262143174769,194.11450740694494
0,103.45744409703981,1.911386239111991,0.2329375294179167,404.04906512048865,188.35102308905775
0,52.621700648526726,1.2635088618561303,2.428134207032057,171.82797692867913,139.3578126623665
0,67.37690969020434,-1.242113753164349,-0.10045989665411051,147.10706675333336,75.27500950393453
0,85.04678322185688,1.7338873481931718,-1.7530434540040216,272.2252419517544,111.58842797015933
0,126.155463787816,0.6484404640020983,2.906924895730117,252.98115626964,200.99799746935125
0,35.60594549094873,-1.23821756789889,2.2314552129862,318.6258175146037,311.5936729675257
0,48.67672351128568,-2.3340529943468162,2.450921760049225,283.13606200621706,126.06473495098373
0,63.45754172790084,-0.1187831137932402,-0.22756696393044246,71.36391047222651,31.76261496524405
0,19.126421032070294,2.971660774638071,1.6462315142981772,206.35786894917467,86.820892434817
0,417.25236609335013,-1.5596110005732033,3.106831026291625,1057.9383066172295,212.9454587482538
0,96.4803273152305,-0.5470360736995695,-2.216295466644372,161.08965222181303,116.4761746154026
0,64.87593041072286,-0.5951315373268035,1.1958827194153139,90.77015275229698,48.52943074025066
0,156.3042658635351,0.6418986266074317,2.8382511668294668,219.63510515693676,110.82124398429697
0,96.14915638087182,0.5514652750420873,-1.5744702534749115,169.8126917176588,128.3878917711157
0,241.582311157926,-0.5888399428418098,-0.5277599260979703,308.5974216029106,119.0994434815811
0,80.01058970231671,0.4971910050766422,2.946761644597806,171.65420025390196,146.1034115699065
0,31.75781281915357,-1.7998250484477576,-2.3033026153657046,151.52474252778458,114.99538268824304
0,64.77035094817207,1.3688562914527662,2.2578692962601297,308.3626543364728,276.97728934412527
0,73.55293533257287,2.0612084542654805,0.41556776840233345,335.78985599523287,162.99391315755565
0,42.21971677033011,1.4750637714657886,0.12216140301441773,184.62935634172982,157.02938573010923
0,45.18082680793213,-1.3228919508967927,-1.3240150629940681,152.03370381552685,121.92042739590809
0,29.986352182269727,0.7363276122410705,2.7806199099801,79.92036252340046,70.0416832521259
0,90.88968289650937,0.24998583062199475,0.15616222756252585,116.85002954158136,69.75601102115392
0,37.856957564952864,-0.726748383205863,-0.6514266077245221,94.38029055712119,81.08356325848676
0,52.43909093666495,1.3215657245307528,2.8418420862624947,133.19064242545247,81.56051662998783
0,63.6925269622229,1.9228738989023848,2.943912216940401,227.3728346924576,46.807641849755605
0,126.30036583310218,-0.9367196147442521,-0.4046340345942478,224.42342984933003,125.75111077102987
0,91.00572750045221,2.227568565021897,1.6911954414956751,478.9043089222309,216.74789577609394
0,74.63068941950785,-1.2850602159602178,-0.930969769809205,201.9335667106722,140.3219003870977
0,50.706844523058734,-0.5018083068968956,0.4205446780873277,99.9583147894041,81.95622856543903
0,28.52634239603953,-1.3123914046717142,1.0241041267925228,113.10135228774404,97.78820878248632
0,60.486062420831445,-0.27027611993178235,-2.7745183531613655,72.38116494365921,36.14751585754212
0,199.3660120708608,0.15411875179800402,-0.3538416400435627,263.09644194014913,168.88263033980792
0,27.32024270072266,1.4869399575420077,1.919375903936009,175.3897455004577,163.48553007653038
0,81.29226797009967,2.120344545296542,-2.917723996160186,367.33637605243086,129.84484502312102
0,60.353259698918485,-0.4643284584016123,-2.474549593850256,143.16243517780015,126.52885109701815
0,149.8232228988571,1.17700466594109,2.4868693531637516,311.7782498455613,162.389495955265
0,17.77817565574605,1.2489605647696718,2.3896246618958177,67.743853143151,58.85649421515891
0,38.92564096262989,-0.8816013936389228,2.996364511852462,90.56070680272957,71.90169700987214
0,53.90715406311649,1.7040686033151489,-0.6757716887246722,185.49297926362894,104.80442590730806
0,36.516961681252624,-2.9335700910515166,-1.1922754713255788,372.4692595110248,142.49975254020615
0,338.4263762860411,-0.9143885848917679,-1.3948246734970873,519.8269853211725,173.42937345915047
0,102.68140326872333,-1.4404142798326096,-0.9787023181319168,238.60780188803227,67.22438745170508
0,82.44707940260656,0.29120814964838926,2.373927832147149,97.52275215351989,46.04608235151388
0,9.339204110888874,-0.3591329385519818,1.911103209021828,57.70607479184498,56.84214001385663
0,50.23866605998948,1.1933087488835292,-2.457264382836145,176.33302494363363,151.36184639235958
0,117.6006841980293,-0.3684848911049801,2.4974688235657503,156.84486102204772,93.84029983455629
0,13.267406338037846,2.9719049978337506,-1.552119432503499,151.7478626105735,78.46044038188101
0,64.41652091830233,0.6855665823136107,0.40584000966531564,167.29881579311916,146.8461552044604
0,142.26785334720506,-0.6994272017388921,-0.14606917063488006,193.600338648353,74.93889554346674
0,66.3792214037336,-1.3141241568528108,-1.5316051942522437,158.06487212973605,86.28996578161045
0,36.86726109957062,2.0978212426836857,-1.6404247606002242,175.87793799222746,87.67513379561134
0,45.518762676913276,-0.5653931283652395,-1.412781455350427,86.82643181000955,68.78135963362597
0,81.17050460391366,-0.4227548378153137,-2.4898634917835354,131.04491643876793,96.61646481542101
0,120.97890302001264,-1.4744209246796411,-0.6135590116110349,401.78006054293985,289.98322765637835
0,54.84582481236805,-1.4286183496119425,0.11955237865255072,127.02610165267349,38.64321426612537
0,44.06641863072716,-0.23047967983548698,-1.848989272913338,71.3084895280125,55.118591905140626
0,90.18506761977287,-1.5264956116272532,2.1667346822596993,272.41842909010694,164.27384538120143
0,124.88924651012061,0.009510348493536809,-1.3528216590195965,153.75173067394843,89.67084265198606
0,42.13043318512925,1.0181344289357512,-2.262609299801347,110.37923856406658,88.53376325061872
0,56.53164419539192,0.7124124088541639,0.1765119452709827,80.46556636756276,36.92205274981101
0,29.764360993455323,3.3113249264768054,-3.1369324974437895,444.6369856245951,175.27340452346772
0,45.58921478908528,1.7499897710881362,1.397784804699926,166.6891531105877,97.59176444479684
0,142.735327793826,-0.31710664951989,1.0440227744032267,156.1493115317042,43.48516105833655
0,95.01640273986915,0.1856246620100938,1.3960217821645424,259.23904694745926,240.54542168404583
0,35.491901971452926,2.8349734917806604,0.7357882599121308,315.2259222865135,86.04638425741904
0,50.905590978306414,-1.9748651204199534,3.080867285047311,202.08717287985252,76.77288768272466
0,106.51276183672601,-1.3347486625126077,1.9843669282026357,350.91756129956144,276.29598098838744
0,35.463214736815495,-0.7720817562891387,-0.20419996733641288,138.85611780537334,130.81424194074816
0,63.816820450999884,0.0922271702517993,-2.124021734501586,85.63356502495857,56.79596591415853
0,79.17534098888324,-0.30931553521654087,-0.2672377864593551,91.22942371533219,37.88049022565392
0,71.17357905997189,2.2582581896131324,-2.5888274060477445,368.04811763461043,130.44074457103477
0,145.2064857718362,-2.4844649423422402,0.4879050359910448,1207.036384872727,829.4400246741467
0,43.7488583032644,2.45732286023482,-1.234391202423543,273.37318893203116,92.56347680373995
0,49.04102701673282,-0.9827959101355291,-1.4287842365166719,105.77884328178892,74.89984804523233
0,58.99414954362197,0.22943055845132362,2.514102604975431,92.3602998263114,69.74009161070956
0,88.02499770944682,1.846077144060038,1.2620438091780184,319.1486972538258,142.11001467993148
0,227.15885316442652,-1.0718199496449745,-3.0284520399428785,402.5302586342061,157.07567644269642
0,11.102241137808953,-1.8401322875756208,0.4711790306864121,83.97005777610227,75.93773220777545
0,79.84235793026737,1.6154514446249317,-2.2810974527486176,284.50448086597976,193.30757289195753
0,51.558202931087365,-1.0005537939226112,-3.0946571947195096,90.57857475957515,43.23871739726954
0,175.3934529614957,-1.3207608345706163,0.5217543792523764,357.01267538612785,59.941217558870946
0,82.89067614037123,-1.439248396196267,1.752461645612236,185.01270585856975,11.991708349743549
0,82.06047483869634,-0.1598695384157604,-1.0200372515351368,120.1757769614047,86.80274878208006
0,119.38061050255737,1.0176122233972344,-2.404815465692157,228.9408866817499,132.4839048499656
0,74.54117522439195,1.4502481364506454,1.4939686073470426,229.90508163911122,157.30092592118464
0,123.66636741174779,1.85224493026752,-0.5696576863419406,405.7898134117706,39.80944216364534
0,76.13182100106565,2.4485591308699837,2.6197457008859604,511.05839682267265,253.46414114458906
0,25.904023691039107,0.11538962449712412,-2.660746019064919,142.71467514329933,140.31210169063942
0,28.610729579058013,-0.9089189747181552,1.4198491090542955,82.76359019315058,71.74254643521026
0,27.710379760399054,4.552389292388546,1.8468888530713554,1375.8508456308195,406.4882742830818
0,119.64350893920758,0.8124071825428284,1.2754414276298234,173.6430301574888,64.18207065785452
0,102.31956948972648,-0.2690684491188158,1.1991074654268699,244.3552637333393,220.1449012004102
0,28.972459455087105,-1.7291753672670418,-1.756168942690608,115.38455684400151,78.87630161881168
0,410.27836344699836,-0.09880736732104087,0.7888152775893758,450.06585975328954,180.50544481257853
0,74.19224111035265,1.5196707339100943,-0.5439682429413357,183.13780118062436,44.40844439032655
0,7.058423598331561,3.6232012900163415,1.1674451699085944,152.13436056382525,75.12992029448935
0,115.36098557498231,2.1333573708727216,-1.8695494899247558,581.5178366814054,307.06256354426796
0,50.85534929220677,0.009047018022437561,-0.3319547684396698,117.40210898944144,105.8148238935942
0,96.63784042716397,1.2755598461389386,-0.7088842830452508,213.94959300797757,104.82567698759362
0,105.74348911491418,1.276696961482532,2.939363095556055,213.97511820640813,63.671124522597395
0,85.40045994938396,1.7355660773053367,-1.9957774059263975,298.37055511173287,163.27917310468624
0,74.22591964731834,-0.05993256154565373,-2.1137873630825363,269.1707756849805,258.69597220912294
0,65.4756045628447,1.7255536847249464,2.4262779158787975,324.743550299018,263.5952889593798
0,9.263610746182753,2.327285881225098,-2.090769512830128,96.31551255864099,83.54375266092872
0,41.93381805486236,-2.7293640481687444,0.3046428405365819,360.6607152034679,161.1674530888293
0,67.46119705888995,-0.58331067116342,-2.938629260563155,150.13224039083246,127.50058416976503
0,51.68527419775078,-1.2992092620859974,0.5664251796390486,213.2129076027787,187.34177115430293
0,18.15970626092384,-3.5036340794750607,-2.4464947162160873,327.1984018718225,125.79264282832031
0,44.66729865799245,-2.9148890812287274,1.9525848405143933,438.40130852708666,146.51336075398092
0,160.32019763602625,-0.5537543576679093,0.07859168776663318,438.4875152487557,397.30079668610256
0,35.93847687379008,0.3081484332420349,0.8875597288184992,86.73454893794707,78.13280056632901
0,78.26507489387477,-1.7506410176649299,-2.7239722540267812,239.5533503366107,59.16357218997784
0,55.05215811846293,0.5752826355511325,-1.9408194252937248,111.11946812799303,90.5434827271502
0,16.442263638767713,-2.318596126864003,2.6936286102979294,189.74464247345395,169.96637852805054
0,149.61027410795987,0.6395351270388246,-1.3071594352201,423.90256218268144,383.19325499290176
0,31.415229007136897,-0.6812663190479659,-1.0315119466193168,118.3093308921812,111.69929164744066
0,70.48021853654082,1.6923650426540526,-2.034897258100858,199.29163295676358,23.320884410415502
0,52.398726454230435,1.5304659658770505,0.9634164475474764,138.63510020068654,56.22897583396065
0,144.6164835404412,1.8188344672241448,-1.4831278813400324,504.5763535016478,212.84735517501025
0,40.75261196808831,-2.563136998576133,-1.4603300350947592,352.99376959045003,232.07297563587764
0,77.53615767030858,1.5521655292697552,-2.563347552205683,195.39405964171658,39.97457261063463
0,262.8828030635325,1.2311555808175958,3.012410475858195,504.79597660925896,126.89588854802184
0,99.91300876692752,-0.031232255035310994,-1.6728144181542886,127.13595449667892,78.55699118845322
0,129.84387804265367,0.41887611153834975,0.6222694479670036,181.2846091631968,113.44365296327354
0,72.63366569752938,-0.7561373552017148,0.2196055390063026,98.43724952079327,27.88209220206984
0,473.1420357994664,-0.28514066029185453,-2.196248736580535,749.2400356867034,564.6213990093003
0,65.98855814529146,0.6954100216650428,1.5450457581137849,240.04657241667252,225.38842875262029
0,35.57836110341958,1.8177127785754126,2.7775517447159994,125.57350793735071,55.92956421665444
0,59.198411083246604,1.254646894191048,-0.03947422992146354,198.17623696771307,163.33231869657956
0,171.06600546313004,1.2897465287820504,0.42585064119147653,421.848809106839,257.42970692389673
0,51.56911739354,-0.5361470903229361,-0.9633692172210182,177.93069503031325,167.80762213133565
0,52.286942724628496,2.149822983198294,3.089171220094627,300.6420628500275,196.60830427348586
0,77.57384033152543,0.024971293732095785,1.2176631409047405,79.73481818067576,18.335411527564492
0,71.4282518293208,-0.5728669227137537,2.55024389639248,133.8276572183696,104.60461355578403
0,27.93534525015104,-2.9415007070095256,-0.6191924934743337,333.9380899168971,202.74853730172214
0,105.93908059740613,1.758033398940433,-2.9993241739938186,340.8589098445762,126.76973936388626
0,51.64033529761184,-3.041943540760717,-2.279159772312035,556.6321331551524,126.53309378027355
0,73.9109448799041,-0.5467835661231012,2.2197550400794457,117.69103386998286,81.15248061909085
0,76.99036792057291,0.30795262976159676,0.11004338070645538,311.2448609099691,300.60890784975027
0,20.33206078505373,2.9705164576867475,2.3050498697236836,328.6619175327915,261.7356066590415
0,91.54150222503374,0.3226554700925138,3.0034615104164826,98.94715811705777,22.52995957244808
0,66.22951667004186,-0.9240127211012403,1.6392888343903762,105.16796233327966,41.6415797051161
0,126.98038517233303,-0.5770234172274267,2.9991155399871454,218.7770256309499,160.4613816130878
0,19.137469449205042,4.1545239966510925,-0.7994709617737707,645.3558328440282,211.00671137116944
0,19.40115499507161,0.24641540903019124,1.3910898311930802,78.80282115141563,76.22439200282808
0,134.87343346865597,-0.12818849724061082,-0.5041261118491766,249.32339094242693,208.97548206004961
0,57.83001680355884,0.2948431286796795,0.517651675753962,70.20760974295808,35.85450540156009
0,99.77690212054672,1.4208323614618765,0.3716216761539335,227.8508587605183,64.21410349534844
0,18.311944913421275,2.086670776149583,0.044826729602290116,126.86922755626892,102.38882908236091
0,25.331695784092574,1.6459404367765413,3.117254200768613,131.07458619656083,111.97944405007416
0,49.675779858675625,-0.49569863322453744,-1.7206941631289128,115.74882200246634,101.35302169233762
0,49.54510775442366,2.976531485723728,0.3403923175062252,499.33719150125137,109.01701113976969
0,78.92639234681909,0.20676469308045747,1.3590855557009358,114.05873572909282,80.68387035232557
0,90.21501534272319,-1.0508570777470085,-0.651500377964364,161.9437177741123,72.55033764244496
0,91.49617248596758,1.9411512952021022,-1.205973111260884,332.99489997525694,71.25061861599465
0,115.08928950171189,0.5118552212857324,-0.9361812990686863,160.31683718534939,93.12257408623539
0,37.833003885721254,0.16351343722862274,-2.2543065460298344,102.50271115392103,95.06239111158901
0,83.07491335391441,1.924315859576212,-1.7248132320790108,370.3040777339414,229.49623564631665
0,67.13201779743844,-0.20913093696139387,1.5598461026357802,72.41498699390033,23.178178904983653
0,145.8467858309293,0.5733968125558909,-1.5969048720950378,188.76263390698261,81.02791311643892
0,40.28419643873306,-1.8640010694922562,-2.608845554293095,239.38659549626504,199.02045963554102
0,139.8029695082667,1.5182524506032091,0.3239850667041421,405.0125803984951,228.55421886372613
0,35.58029388640183,-0.48006623450750374,-1.3147197601378648,70.74183111678957,58.511357764884124
0,74.63707846373953,-2.2711290190339635,-0.9431500491922636,376.53661736418536,90.57593948415884
0,63.401334994443275,0.904004535117076,2.4589257574734864,163.20028791599245,135.39315879569745
0,37.20973618252046,-1.1014973088398659,-1.3854779852764438,129.11427282566666,113.16659014211028
0,80.98221204851531,-0.33864705243680965,-0.11028271513336661,89.90489146687625,27.26682881710688
0,50.47783352952617,2.3632808618345766,-0.35163224746479327,318.6841058183975,168.39839837760886
0,7.7242531094243265,-4.892195375841396,-2.5743111987103027,546.1705610459348,182.88488219197941
0,75.71153342056917,-1.893292383039163,-2.1574549324120325,292.0018485792325,138.42205565490934
0,3.598304120979031,4.750563686986472,-1.0626051229114215,231.24119607360262,100.85877881943378
0,146.73738774304434,-2.1270125314678077,-0.22797673111079586,685.9572066996411,284.2496552426431
0,72.21326159452472,-2.1178631139895296,1.1979245957515363,344.83563812660367,161.81789281209655
0,77.23164109852726,-0.1759512601233553,-0.12843581098397464,119.55717034785225,90.23644515946248
0,28.116417103697497,-2.129918151021133,-2.0117625858215775,142.00236955897725,75.99013157921458
0,90.47448219009264,0.27324789206643435,-2.6231294152712685,257.6400596675758,239.92963505779363
0,53.90968028396868,0.6211394639315221,-0.8102301069886447,222.16667759595526,212.55276492435283
0,113.58922142681352,-0.8834842646941058,-2.1833101819486864,216.16433520923704,144.37727668309861
0,32.11587175884267,-1.8653265356214155,2.207183200207011,155.94710258251183,114.20734648571509
0,49.744044879300496,1.7261420866407977,0.1593783106606186,165.5759000191507,81.40819529032655
0,66.38005512204937,0.6075288349345148,-0.37681909624538296,168.56540374541055,148.9008175113079
0,245.45656934505382,0.8639464054479535,0.431319186986154,595.0959939238629,486.37110283964245
0,64.48314660932635,-1.5751724955510655,1.040407303988631,246.38383617833165,185.24246919792577
0,202.8404034690855,-2.2430589441294937,-2.4640957924796876,997.0470634245729,245.47592838964073
0,19.495947017465266,-2.6324079649071583,-2.9476287007960393,191.53202396029667,134.59389279269388
0,81.03507379240693,0.3680263836310511,-1.6274130348171072,104.23741462348295,58.03838458045288
0,6.838856354478885,1.5969015657012275,2.7336217889629006,85.62946835339854,83.80612752042103
0,44.60028748416338,1.1036839540546184,0.9751362866812221,151.70338570451406,132.07319937453718
0,97.11845247724561,1.8438075663360287,-2.492457209736786,364.7602581194319,184.5921496379367
0,98.11406577375446,1.4070108833360506,0.6831906889515375,430.5322213489794,374.5211744432209
0,155.37676046757156,1.320497177747974,2.4180960530995064,342.0578215699345,140.8605682010184
0,43.34710814366683,-1.7366000656606742,1.3043145123544748,160.3372744099079,98.02851986032923
0,126.91092134742354,0.8915663076153507,1.6398140357435276,278.3062226972164,211.5944247572562
0,15.795364490015844,-3.718912121675901,3.095138719276587,362.2682698230316,158.54983081983352
0,107.82063479118817,-0.2722201346558068,3.0612553658399295,244.42156516826037,217.3330235583006
0,39.89664693139509,0.7397638183521459,0.007344573375619996,199.56407517826256,192.85237093362423
0,34.61296691123671,0.113520222963155,2.656309432731708,88.64248621839468,81.51028937210411
0,101.03912217137072,0.8872371634197099,0.4778689301977699,303.7884425989596,267.7671394207873
0,4.89116796711063,-3.7801920429691616,0.6305811988861703,167.70343571783397,128.94067945754657
0,23.413104948404428,-2.903003720289782,0.8665616842381136,227.46987157645222,77.00604398544809
0,62.12187808851399,0.06848764770216216,0.26808540197535735,96.67716562211893,73.9541535935822
0,94.78779591756303,-0.3563573876035106,-2.0265103731972256,106.03171453114794,32.67873314246921
0,102.58249551807367,0.3269294153294177,-0.46289885890487237,184.4251284576672,149.41240242620808
0,54.127125805318016,-0.3911474535657704,1.682191969825237,69.82474571304064,38.39502376682287
0,150.2299469532015,1.3023765404798961,-2.9090418407400804,315.2237587231839,106.47339608855792
0,215.60678934532166,1.6803125853938978,-0.021220014855159886,682.3192718442486,327.3043457593383
0,206.5104005933095,-1.9867110719071397,0.3566810897361245,780.2983753407989,143.19028853547832
0,76.4499928224496,0.08533228682792487,-1.7839469040672935,127.81276454417791,102.21956728486292
0,154.1152186287076,0.9518237944215554,-0.8368376526673538,368.5387266569936,288.47023474869366
0,19.087026480950833,-1.8285622577046547,-2.2423992546240687,159.02581289292146,146.88575824937277
0,86.39191236603114,0.43095449742680003,-1.961078573929783,106.24465553941855,48.47940081002361
0,33.60440863154456,2.335838656392132,-0.17439110915214526,218.99435434165213,131.21896517315386
0,172.49041048431758,0.4043358718973996,-1.3234767752257826,238.95223744814925,149.0304308947842
